FIOStevilkaZadeve;KlasifikacijaNesrece;UpravnaEnotaStoritve;DatumPN;UraPN;VNaselju;Lokacija;VrstaCesteNaselja;SifraCesteNaselja;TekstCesteNaselja;SifraOdsekaUlice;TekstOdsekaUlice;StacionazaDogodka;OpisKraja;VzrokNesrece;TipNesrece;VremenskeOkoliscine;StanjePrometa;StanjeVozisca;VrstaVozisca;GeoKoordinataX;GeoKoordinataY
453135;HUDA TELESNA POŠKODBA;NOVA GORICA;5.05.2005;18;N;CESTA;LOKALNA CESTA;95748;BRANIK-PRESERJE-VRH;0;NI ODSEKOV;100;CESTA;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;OBLAČNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;458625823251;137853599142
466476;BREZ POŠKODBE;NOVA GORICA;27.07.2005;8;N;CESTA;REGIONALNA CESTA III. REDA;614;ŠEMPETER - MIREN - MANČE;1047;MIREN-OPATJE SELO;6500;CESTA;OSTALO;POVOŽENJE ŽIVALI;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;458628723169;135865390409
456594;BREZ POŠKODBE;NOVA GORICA;11.05.2005;12;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1013;DORNBERK-ŠTANJEL;4200;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRČENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;458670036557;137780638192
445779;BREZ POŠKODBE;NOVA GORICA;6.03.2005;2;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37088;PRESERJE-NOVA GORICA;0;NI ODSEKOV;23;NARAVNO OKOLJE;NEPRAVILNA STRAN / SMER VOŽNJE;OSTALO;JASNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;458683802564;137899093822
483717;BREZ POŠKODBE;NOVA GORICA;17.10.2005;20;D;NASELJE;LOKALNA CESTA;95745;BUKOVICA-SELA NA KRASU;0;NI ODSEKOV;5500;CESTA;OSTALO;POVOŽENJE ŽIVALI;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;458669920109;136612292298
488613;LAŽJA TELESNA POŠKODBA;NOVA GORICA;17.12.2005;19;N;CESTA;LOKALNA CESTA;95745;BUKOVICA-SELA NA KRASU;0;NI ODSEKOV;5900;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;TRČENJE V OBJEKT;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;458672044399;136570896250
487422;HUDA TELESNA POŠKODBA;NOVA GORICA;10.12.2005;10;N;CESTA;LOKALNA CESTA;95745;BUKOVICA-SELA NA KRASU;0;NI ODSEKOV;5700;CESTA;NEPRILAGOJENA HITROST;ČELNO TRČENJE;JASNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;458673677016;136587343560
485951;BREZ POŠKODBE;NOVA GORICA;2.12.2005;14;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37013;BRANIK;0;NI ODSEKOV;1;NARAVNO OKOLJE;OSTALO;OSTALO;OBLAČNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;458691739497;137740233644
449193;BREZ POŠKODBE;NOVA GORICA;30.03.2005;21;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1013;DORNBERK-ŠTANJEL;3600;CESTA;OSTALO;POVOŽENJE ŽIVALI;OBLAČNO;GOST;SUHO;ZGLAJEN ASFALT / BETON;458699145720;137717658613
474465;BREZ POŠKODBE;NOVA GORICA;23.09.2005;6;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1013;DORNBERK-ŠTANJEL;3200;CESTA;OSTALO;POVOŽENJE ŽIVALI;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;458718111554;137673960784
465885;LAŽJA TELESNA POŠKODBA;NOVA GORICA;24.07.2005;4;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1013;DORNBERK-ŠTANJEL;3100;CESTA;NEPRILAGOJENA HITROST;TRČENJE V OBJEKT;OBLAČNO;REDEK;MOKRO;HRAPAV  ASFALT / BETON;458723760662;137663788682
455712;BREZ POŠKODBE;NOVA GORICA;16.05.2005;15;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1013;DORNBERK-ŠTANJEL;3100;CESTA;NEPRAVILNO PREHITEVANJE;PREVRNITEV VOZILA;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;458723760662;137663788682
440882;BREZ POŠKODBE;NOVA GORICA;23.01.2005;21;N;CESTA;REGIONALNA CESTA III. REDA;614;ŠEMPETER - MIREN - MANČE;1047;MIREN-OPATJE SELO;5600;CESTA;OSTALO;POVOŽENJE ŽIVALI;JASNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;458703931591;135886027815
483674;BREZ POŠKODBE;NOVA GORICA;27.10.2005;7;D;NASELJE;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1013;DORNBERK-ŠTANJEL;3000;CESTA;OSTALO;POVOŽENJE ŽIVALI;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;458731156402;137657055741
485705;BREZ POŠKODBE;NOVA GORICA;27.11.2005;16;N;CESTA;REGIONALNA CESTA III. REDA;614;ŠEMPETER - MIREN - MANČE;1047;MIREN-OPATJE SELO;5500;CESTA;OSTALO;POVOŽENJE ŽIVALI;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;458711555878;135891373895
473506;LAŽJA TELESNA POŠKODBA;NOVA GORICA;17.09.2005;8;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1013;DORNBERK-ŠTANJEL;2800;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;DEŽEVNO;NORMALEN;MOKRO;HRAPAV  ASFALT / BETON;458746212067;137643068197
439597;LAŽJA TELESNA POŠKODBA;NOVA GORICA;16.01.2005;2;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1013;DORNBERK-ŠTANJEL;2300;CESTA;NEPRILAGOJENA HITROST;ČELNO TRČENJE;JASNO;NORMALEN;SPOLZKO;ZGLAJEN ASFALT / BETON;458760160810;137585047568
476689;BREZ POŠKODBE;NOVA GORICA;6.10.2005;6;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1013;DORNBERK-ŠTANJEL;1500;CESTA;OSTALO;POVOŽENJE ŽIVALI;OBLAČNO;GOST;MOKRO;ZGLAJEN ASFALT / BETON;458778486322;137491370409
484227;BREZ POŠKODBE;NOVA GORICA;19.11.2005;11;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37082;OŠEVLJEK;0;NI ODSEKOV;23;NARAVNO OKOLJE;NEPRILAGOJENA HITROST;TRČENJE V OBJEKT;NEZNANO;REDEK;MOKRO;MAKADAM;458795373334;137028108006
471484;BREZ POŠKODBE;NOVA GORICA;21.08.2005;17;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37093;RENČE;10;ŽIGONI;58;NARAVNO OKOLJE;NEPRILAGOJENA HITROST;BOČNO TRČENJE;DEŽEVNO;REDEK;SPOLZKO;ZGLAJEN ASFALT / BETON;458791284596;136649189559
458849;BREZ POŠKODBE;NOVA GORICA;6.06.2005;10;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37114;TABOR-NOVA GORICA;0;NI ODSEKOV;1;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;NEZNANO;NEZNANO;SUHO;HRAPAV  ASFALT / BETON;458807985775;137399882597
453603;BREZ POŠKODBE;NOVA GORICA;5.05.2005;5;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37114;TABOR-NOVA GORICA;0;NI ODSEKOV;1;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;GOST;SUHO;HRAPAV  ASFALT / BETON;458807985775;137399882597
468002;BREZ POŠKODBE;NOVA GORICA;9.08.2005;21;N;CESTA;REGIONALNA CESTA III. REDA;614;ŠEMPETER - MIREN - MANČE;1047;MIREN-OPATJE SELO;3500;CESTA;OSTALO;POVOŽENJE ŽIVALI;JASNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;458794766659;136006891739
455685;BREZ POŠKODBE;NOVA GORICA;20.05.2005;16;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37093;RENČE;6;RENŠKI PODKRAJ;24;NARAVNO OKOLJE;NEPRAVILNA STRAN / SMER VOŽNJE;ČELNO TRČENJE;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;458811043729;136824574069
464202;BREZ POŠKODBE;NOVA GORICA;11.07.2005;5;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1013;DORNBERK-ŠTANJEL;600;CESTA;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;DEŽEVNO;NORMALEN;MOKRO;HRAPAV  ASFALT / BETON;458822949936;137402379171
447966;HUDA TELESNA POŠKODBA;NOVA GORICA;22.01.2005;23;N;CESTA;LOKALNA CESTA;92107;001040 POTOČE-PRESE.-BRAN;0;NI ODSEKOV;700;CESTA;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;458837399440;138218248248
484208;BREZ POŠKODBE;NOVA GORICA;23.10.2005;21;D;NASELJE;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1013;DORNBERK-ŠTANJEL;400;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;BOČNO TRČENJE;OBLAČNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;458833611983;137381910917
446168;BREZ POŠKODBE;NOVA GORICA;15.03.2005;7;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37093;RENČE;6;RENŠKI PODKRAJ;14;NARAVNO OKOLJE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ČELNO TRČENJE;OBLAČNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;458830587401;136771546942
447309;BREZ POŠKODBE;NOVA GORICA;24.02.2005;22;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37037;GRADIŠČE NAD PRVAČINO;0;NI ODSEKOV;9;NARAVNO OKOLJE;NEPRILAGOJENA HITROST;TRČENJE V OBJEKT;OBLAČNO;REDEK;MOKRO;ZGLAJEN ASFALT / BETON;458835129479;137082455736
483473;BREZ POŠKODBE;NOVA GORICA;18.11.2005;7;N;CESTA;LOKALNA CESTA;95745;BUKOVICA-SELA NA KRASU;0;NI ODSEKOV;2000;CESTA;NEPRILAGOJENA HITROST;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;458834201053;136671998001
464846;LAŽJA TELESNA POŠKODBA;NOVA GORICA;16.07.2005;18;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37029;DORNBERK;3;PREŠERNOVA ULICA;16;NARAVNO OKOLJE;NEPRILAGOJENA HITROST;NALETNO TRČENJE;OBLAČNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;458850871841;137364126988
454111;LAŽJA TELESNA POŠKODBA;NOVA GORICA;20.04.2005;14;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1012;ŠEMPETER-DORNBERK;8100;CESTA;NEPRILAGOJENA HITROST;NALETNO TRČENJE;OBLAČNO;NORMALEN;MOKRO;HRAPAV  ASFALT / BETON;458851436744;137333836248
452351;BREZ POŠKODBE;NOVA GORICA;21.04.2005;4;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1012;ŠEMPETER-DORNBERK;7750;CESTA;OSTALO;POVOŽENJE ŽIVALI;OBLAČNO;REDEK;MOKRO;HRAPAV  ASFALT / BETON;458851665054;137289509281
444265;BREZ POŠKODBE;NOVA GORICA;14.02.2005;7;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1012;ŠEMPETER-DORNBERK;8000;CESTA;OSTALO;POVOŽENJE ŽIVALI;NEZNANO;NEZNANO;OSTALO;HRAPAV  ASFALT / BETON;458853186045;137321169956
484644;LAŽJA TELESNA POŠKODBA;NOVA GORICA;26.11.2005;5;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1012;ŠEMPETER-DORNBERK;7300;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;TRČENJE V OBJEKT;DEŽEVNO;REDEK;MOKRO;HRAPAV  ASFALT / BETON;458858860336;137232654012
469832;BREZ POŠKODBE;NOVA GORICA;21.08.2005;15;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1013;DORNBERK-ŠTANJEL;0;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;TRČENJE V OBJEKT;DEŽEVNO;NEZNANO;MOKRO;ZGLAJEN ASFALT / BETON;458861083166;137351784393
447959;BREZ POŠKODBE;NOVA GORICA;1.03.2005;15;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1013;DORNBERK-ŠTANJEL;0;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;458861083166;137351784393
475282;BREZ POŠKODBE;NOVA GORICA;18.09.2005;18;D;NASELJE;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1012;ŠEMPETER-DORNBERK;6900;CESTA;OSTALO;POVOŽENJE ŽIVALI;DEŽEVNO;REDEK;MOKRO;ZGLAJEN ASFALT / BETON;458864411431;137181890784
475344;BREZ POŠKODBE;NOVA GORICA;24.09.2005;4;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37029;DORNBERK;7;ULICA BOJANA VODOPIVCA;5;NARAVNO OKOLJE;OSTALO;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;NEZNANO;SUHO;MAKADAM;458867862958;137346476884
490850;BREZ POŠKODBE;NOVA GORICA;31.12.2005;8;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37029;DORNBERK;7;ULICA BOJANA VODOPIVCA;12;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;OBLAČNO;REDEK;MOKRO;HRAPAV  ASFALT / BETON;458874298351;137350711782
480654;LAŽJA TELESNA POŠKODBA;NOVA GORICA;25.10.2005;17;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1012;ŠEMPETER-DORNBERK;6500;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRČENJE;OBLAČNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;458877030466;137135730929
438910;BREZ POŠKODBE;NOVA GORICA;3.01.2005;1;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37093;RENČE;4;MERLJAKI;10;NARAVNO OKOLJE;NEPRILAGOJENA HITROST;TRČENJE V OBJEKT;JASNO;REDEK;SPOLZKO;ZGLAJEN ASFALT / BETON;458871063509;136569457270
465881;HUDA TELESNA POŠKODBA;NOVA GORICA;22.07.2005;14;N;CESTA;REGIONALNA CESTA III. REDA;611;DORNBERK - SELO;1024;DORNBERK-SELO;600;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;458881170258;137410857442
491756;BREZ POŠKODBE;NOVA GORICA;19.12.2005;12;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1012;ŠEMPETER-DORNBERK;6463;CESTA;NEPRILAGOJENA HITROST;TRČENJE V STOJEČE / PARKIRANO VOZILO;OBLAČNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;458878966057;137131820844
483689;BREZ POŠKODBE;NOVA GORICA;31.10.2005;15;D;NASELJE;LOKALNA CESTA;95744;MIREN-VRTOČE-RENČE;0;NI ODSEKOV;50;CESTA;PREMIKI Z VOZILOM;BOČNO TRČENJE;OBLAČNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;458867932284;136022580007
444016;BREZ POŠKODBE;NOVA GORICA;1.03.2005;18;N;CESTA;REGIONALNA CESTA III. REDA;611;DORNBERK - SELO;1024;DORNBERK-SELO;1900;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;TRČENJE V OBJEKT;JASNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;458886881990;137562901045
450857;BREZ POŠKODBE;NOVA GORICA;11.04.2005;23;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37093;RENČE;10;ŽIGONI;3;NARAVNO OKOLJE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;OBLAČNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;458877395978;136680114519
464825;BREZ POŠKODBE;NOVA GORICA;15.07.2005;13;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37093;RENČE;4;MERLJAKI;7;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;458880565153;136620123994
491790;BREZ POŠKODBE;NOVA GORICA;30.12.2005;9;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37093;RENČE;8;TURELI;5;NARAVNO OKOLJE;NEPRILAGOJENA HITROST;ČELNO TRČENJE;JASNO;NORMALEN;POLEDENELO - NEPOSIPANO;ZGLAJEN ASFALT / BETON;458886427230;136706184433
442907;BREZ POŠKODBE;NOVA GORICA;20.01.2005;2;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37093;RENČE;7;TRG;40;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;OBLAČNO;NEZNANO;SUHO;ZGLAJEN ASFALT / BETON;458895961089;136698097261
442121;BREZ POŠKODBE;NOVA GORICA;7.02.2005;17;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37093;RENČE;7;TRG;41;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;458895904169;136693202215
475675;BREZ POŠKODBE;NOVA GORICA;30.09.2005;8;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37091;PRVAČINA;0;NI ODSEKOV;48;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;REDEK;SUHO;MAKADAM;458904654503;137127749333
454044;BREZ POŠKODBE;NOVA GORICA;4.05.2005;10;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37093;RENČE;7;TRG;14;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;458906046529;136698758795
470453;BREZ POŠKODBE;NOVA GORICA;25.08.2005;17;D;NASELJE;NASELJE Z ULIČNIM SISTEMOM;37093;RENČE;7;TRG;10;NARAVNO OKOLJE;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;OBLAČNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;458908049497;136700772732
442586;BREZ POŠKODBE;NOVA GORICA;17.02.2005;20;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37069;MIREN;0;NI ODSEKOV;165;NARAVNO OKOLJE;NEPRILAGOJENA HITROST;TRČENJE V OBJEKT;OBLAČNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;458902855597;136030853719
466467;BREZ POŠKODBE;NOVA GORICA;14.07.2005;18;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37080;OREHOVLJE-MIREN-KOSTANJEV;0;NI ODSEKOV;31;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;JASNO;NEZNANO;SUHO;ZGLAJEN ASFALT / BETON;458910952827;136126906627
459416;LAŽJA TELESNA POŠKODBA;NOVA GORICA;5.06.2005;2;N;CESTA;REGIONALNA CESTA III. REDA;614;ŠEMPETER - MIREN - MANČE;1047;MIREN-OPATJE SELO;1000;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;ČELNO TRČENJE;DEŽEVNO;REDEK;MOKRO;HRAPAV  ASFALT / BETON;458912159676;136041186984
472618;BREZ POŠKODBE;NOVA GORICA;18.08.2005;20;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37091;PRVAČINA;0;NI ODSEKOV;35;NARAVNO OKOLJE;NEPRAVILNA STRAN / SMER VOŽNJE;ČELNO TRČENJE;OBLAČNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;458924715848;137079479680
441535;BREZ POŠKODBE;NOVA GORICA;29.01.2005;7;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37069;MIREN;0;NI ODSEKOV;140;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;458913223008;136047216649
489737;BREZ POŠKODBE;NOVA GORICA;22.12.2005;11;N;CESTA;LOKALNA CESTA;95743;DORN-GRA-REN-BRITOF BUKOV;0;NI ODSEKOV;0;CESTA;NEPRILAGOJENA HITROST;ČELNO TRČENJE;JASNO;REDEK;MOKRO;HRAPAV  ASFALT / BETON;458922743585;136664470811
446761;LAŽJA TELESNA POŠKODBA;NOVA GORICA;18.03.2005;18;N;CESTA;REGIONALNA CESTA III. REDA;614;ŠEMPETER - MIREN - MANČE;1047;MIREN-OPATJE SELO;900;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ČELNO TRČENJE;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;458916879227;136051892937
447035;BREZ POŠKODBE;NOVA GORICA;7.03.2005;18;N;CESTA;LOKALNA CESTA;95743;DORN-GRA-REN-BRITOF BUKOV;0;NI ODSEKOV;200;CESTA;OSTALO;POVOŽENJE ŽIVALI;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;458926140171;136639390833
440992;BREZ POŠKODBE;NOVA GORICA;6.01.2005;23;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37069;MIREN;0;NI ODSEKOV;137;NARAVNO OKOLJE;OSTALO;TRČENJE V STOJEČE / PARKIRANO VOZILO;NEZNANO;NEZNANO;OSTALO;HRAPAV  ASFALT / BETON;458919968548;136061737791
445925;BREZ POŠKODBE;NOVA GORICA;4.03.2005;23;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37069;MIREN;0;NI ODSEKOV;130;NARAVNO OKOLJE;OSTALO;OSTALO;OBLAČNO;NEZNANO;MOKRO;HRAPAV  ASFALT / BETON;458922773811;136070430115
477384;BREZ POŠKODBE;NOVA GORICA;13.09.2005;14;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37069;MIREN;0;NI ODSEKOV;125;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V STOJEČE / PARKIRANO VOZILO;NEZNANO;NEZNANO;OSTALO;ZGLAJEN ASFALT / BETON;458926813265;136077029967
492143;BREZ POŠKODBE;NOVA GORICA;9.12.2005;20;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1012;ŠEMPETER-DORNBERK;5500;CESTA;OSTALO;OSTALO;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;458943026601;137051607671
450853;BREZ POŠKODBE;NOVA GORICA;31.03.2005;16;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37011;BILJE;0;NI ODSEKOV;85;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;OBLAČNO;GOST;SUHO;ZGLAJEN ASFALT / BETON;458936988951;136361561694
454530;LAŽJA TELESNA POŠKODBA;NOVA GORICA;26.04.2005;16;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37011;BILJE;0;NI ODSEKOV;85;NARAVNO OKOLJE;NEPRILAGOJENA HITROST;OSTALO;NEZNANO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;458936988951;136361561694
459398;LAŽJA TELESNA POŠKODBA;NOVA GORICA;13.06.2005;16;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1012;ŠEMPETER-DORNBERK;5400;CESTA;NEPRILAGOJENA HITROST;ČELNO TRČENJE;JASNO;NORMALEN;SUHO;HRAPAV  ASFALT / BETON;458945948005;137039426626
471323;LAŽJA TELESNA POŠKODBA;NOVA GORICA;18.08.2005;20;N;CESTA;REGIONALNA CESTA III. REDA;614;ŠEMPETER - MIREN - MANČE;1047;MIREN-OPATJE SELO;588;CESTA;NEPRILAGOJENA HITROST;OSTALO;OBLAČNO;REDEK;SUHO;ZGLAJEN ASFALT / BETON;458934783957;136081341189
458042;BREZ POŠKODBE;NOVA GORICA;16.05.2005;19;N;CESTA;REGIONALNA CESTA III. REDA;615;TRI HIŠE-VOLČJA DRAGA-G.M;5740;VOLČJA DRAGA-GORNJI MIREN;4200;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOČNO TRČENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;458938246125;136338722281
466988;LAŽJA TELESNA POŠKODBA;NOVA GORICA;26.07.2005;20;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37011;BILJE;0;NI ODSEKOV;189;NARAVNO OKOLJE;NEPRAVILNO PREHITEVANJE;OPLAŽENJE;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;458943787655;136320545628
465174;BREZ POŠKODBE;NOVA GORICA;14.07.2005;11;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37080;OREHOVLJE-MIREN-KOSTANJEV;0;NI ODSEKOV;12;NARAVNO OKOLJE;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;NEZNANO;SUHO;MAKADAM;458942097429;136157574763
447871;BREZ POŠKODBE;NOVA GORICA;25.03.2005;11;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37011;BILJE;0;NI ODSEKOV;167;NARAVNO OKOLJE;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;DEŽEVNO;REDEK;MOKRO;HRAPAV  ASFALT / BETON;458946348928;136384399587
446273;BREZ POŠKODBE;NOVA GORICA;14.03.2005;13;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1012;ŠEMPETER-DORNBERK;5000;CESTA;OSTALO;POVOŽENJE ŽIVALI;JASNO;NORMALEN;SUHO;ZGLAJEN ASFALT / BETON;458956458486;136990341964
491822;BREZ POŠKODBE;NOVA GORICA;20.12.2005;0;N;CESTA;REGIONALNA CESTA I. REDA;204;ŠEMPETER-SEŽANA VZHOD;1012;ŠEMPETER-DORNBERK;4600;CESTA;NEPRILAGOJENA HITROST;OSTALO;JASNO;REDEK;SUHO;HRAPAV  ASFALT / BETON;458957135191;136939166043
441032;BREZ POŠKODBE;NOVA GORICA;11.01.2005;14;D;NASELJE;NASELJE BREZ ULIČNEGA SISTEMA;37011;BILJE;0;NI ODSEKOV;123;NARAVNO OKOLJE;PREMIKI Z VOZILOM;TRČENJE V OBJEKT;JASNO;GOST;SUHO;HRAPAV  ASFALT / BETON;458951650653;136429244298
